label,length,mean_stft,var_stft,tempo,rms_mean,rms_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,crossing_mean,crossing_var,harmonic_mean,harmonic_var,contrast_mean,contrast_var,key,key_name,scale,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
Happy,90.0053514739229,0.31142414,0.0953525,135.999177631579,0.123629737379395,0.00358264218012271,1906.82198705923,390245.039200295,2262.56655507767,204696.022214379,4303.75249871034,2503998.38281663,0.0734921844773665,0.00117090707667057,-0.00000072426525,0.022167012,22.896692155204,73.4229352210731,9,A,minor,-103.939095,3713.43,108.36241,552.706,5.3207927,385.65683,30.246904,279.74045,-7.108688,248.305,9.578925,252.99422,-9.040576,308.01648,16.039238,190.04224,-13.549382,192.78755,9.386627,124.92662,-7.810121,132.65091,5.3993454,80.62047,-5.239687,75.57459,4.5501204,80.696335,-8.333745,72.42091,6.3284035,65.56179,-3.2884169,69.35833,3.290347,65.50584,-12.660809,63.82158,-3.8709185,67.963905
Happy,90.0053514739229,0.32461342,0.08566844,135.999177631579,0.0879093105100891,0.000787348891067294,2067.52393578906,249134.106059471,2286.88117076509,129882.234096206,4348.74061976077,1573175.8472988,0.0901541996469564,0.000879233096279819,0.000084828665,0.012467171,22.710603532533,68.6803743056488,9,A,minor,-95.59418,2239.3186,103.713615,464.37848,-12.528308,333.8361,31.307905,234.5071,-0.4606904,193.39479,10.76151,120.562096,-6.0799403,151.43755,13.944532,82.00248,-9.690075,99.59486,8.839373,78.89073,-10.943198,73.14263,6.243282,55.931107,-13.74546,53.579338,5.420027,62.270702,-10.012229,67.92058,8.603199,83.96467,-6.4916706,77.93435,6.5545335,72.465614,-13.0030775,84.011314,0.9490144,68.31729
Happy,90.0053514739229,0.27824265,0.08660607,135.999177631579,0.0941226590172052,0.00161308754918472,1889.23126261596,229906.371490023,2149.43840081387,122113.495367729,4134.39999340058,1582209.51824447,0.0823622283660046,0.000925497792679917,-0.0000010398411,0.017805396,24.0944430337944,79.4535193271148,9,A,Major,-103.81754,1719.2257,114.13497,493.4581,-8.195935,282.8854,31.203712,176.2933,-9.402303,93.81832,11.423322,96.69581,-18.376661,98.96803,10.442249,65.57558,-12.194729,45.605766,4.3593035,78.347336,-15.836181,61.986263,1.2039852,69.70087,-14.780539,64.957565,2.1092296,73.18102,-10.11807,63.084656,5.294656,55.524994,-5.9955683,77.6694,5.6197414,86.02774,-11.389839,75.199615,-3.3102589,96.27206
Happy,90.0053514739229,0.3001398,0.090752244,123.046875,0.115136821424756,0.00122164633819152,1931.85145262822,316157.37920707,2200.15258647616,182125.416689112,4217.3086572253,1854147.31076239,0.0811495226254191,0.00116592249001861,-0.000031973253,0.02521319,22.65799342405,65.9693231561043,4,E,Major,-97.412476,2402.8005,110.97646,692.5978,-7.338871,495.105,40.554123,364.84027,-7.4177704,238.89542,14.75336,193.01718,3.835827,169.571,-0.2517083,205.58228,-7.4954705,117.425,5.209667,94.61283,-2.4421992,104.01435,-0.9217776,98.14154,-10.491653,90.09521,2.349368,98.21785,-11.030589,86.00145,6.1796813,97.09823,-13.070142,103.57618,9.466481,74.435356,-12.69396,115.844215,1.3844115,97.89119
Happy,90.0053514739229,0.3932661,0.08023926,135.999177631579,0.08694931855797,0.000629203001451939,3126.75666211452,765955.966620904,2631.34405862624,115825.237532482,6269.38348100577,2201546.84597223,0.183700423773214,0.00893901702191735,-0.00037294588,0.011032771,22.1631642815703,84.5377391331543,2,D,Major,-65.32931,1759.5958,66.1779,654.9945,-12.981258,437.22488,35.87552,327.24393,-5.0507565,154.58412,14.014842,146.1699,-12.889216,128.20752,14.744874,105.78823,-14.797261,79.954926,8.244264,74.41336,-15.890219,67.74758,9.946138,62.07994,-11.9009285,63.846226,11.4263935,48.663643,-12.525238,54.728634,9.156534,73.99641,-11.054948,64.73575,9.556154,87.63537,-11.3607645,72.12034,11.2671385,95.33608
Happy,90.0053514739229,0.3463874,0.09511064,123.046875,0.0960563194435957,0.00255117298196116,2017.81593007835,427053.294690674,2230.17996086125,160020.081224775,4423.82357215832,1783000.89619105,0.0969335887122775,0.00245198680168269,0.000014194309,0.0149043165,24.0542601142377,77.8187792361893,10,A#,Major,-131.91945,3394.1426,92.36165,772.1325,0.43422547,667.9519,48.16812,274.6122,0.8791065,259.2635,14.723826,234.4416,-4.495585,176.46973,15.534236,171.86505,-10.535501,135.57574,2.4095259,178.92671,-15.769771,98.70291,4.590308,153.5773,-9.186142,94.51512,2.2120283,130.61661,-8.572394,114.176476,7.4575577,101.62617,-6.550925,95.283066,3.6375513,107.67852,-5.4144945,96.37073,-2.0083358,111.42529
Happy,90.0053514739229,0.3905419,0.08535597,123.046875,0.0795132120959445,0.0011449300065202,2178.02438705569,736748.066657122,2580.48726219219,170765.289390433,5222.6404252543,3366905.51900607,0.0872596502611555,0.00293311673624549,0.000008579319,0.00977488,22.4622443085217,91.7440393690873,4,E,Major,-134.49597,6475.608,101.5588,691.7365,15.592316,268.89822,28.262156,219.76251,4.556232,138.40218,18.0177,145.5547,-7.247318,139.83757,12.752762,90.15574,-11.751101,71.88896,13.382218,58.48873,-13.096096,76.4303,12.781752,59.904484,-13.72512,65.49556,10.435822,80.07141,-8.500719,65.08542,9.625261,63.808647,-8.385215,73.03677,8.119245,64.28379,-10.535774,62.54165,4.0693765,60.040497
Happy,90.0053514739229,0.3767607,0.084626056,117.453835227273,0.0715800488021964,0.000620910341280137,1939.71141393755,420595.155462665,2155.9983689044,294176.502315096,4299.30645045098,2562078.0421832,0.0810350403823833,0.00124714770715457,0.0000054053917,0.008469529,22.7803096972019,69.6147608515905,9,A,Major,-145.31714,2586.5261,112.95987,702.87115,-16.023685,505.26715,56.8823,314.8971,1.1277918,337.36798,13.071947,356.34665,9.568978,344.5915,-0.3013199,214.24475,-6.070789,140.74327,0.66151524,117.46129,0.065781936,121.37859,3.6350865,132.96555,-7.5441647,150.34726,2.9763832,151.17642,-5.4721665,174.3799,0.19606028,123.41356,-8.315618,125.43113,6.0722995,103.681564,-10.600688,93.812935,0.32084447,78.81943
Happy,90.0053514739229,0.27404875,0.09503447,123.046875,0.112935334115611,0.0028980516093553,2050.26678316847,523851.981887287,2173.23068610618,297309.081722322,4415.87567077275,2984690.88543461,0.0975408861555326,0.00221269497719624,0.000023593802,0.022760877,23.682164668575,74.3795392048135,5,F,minor,-111.92837,6402.5474,97.120705,867.4498,-8.3847275,440.47845,38.395496,447.95782,-0.8773647,192.38208,9.426128,255.2036,-3.2786062,156.4329,11.831063,124.739456,-9.599136,103.047295,6.7972746,119.36515,-10.620005,122.20417,2.3112512,125.22898,-10.350656,127.12476,2.2623723,195.23717,-5.0239143,150.11232,8.593185,157.11731,-2.9172025,204.71967,4.66247,191.87195,-6.4128556,183.9849,5.7920485,201.80585
Happy,90.0053514739229,0.3691371,0.08730286,129.19921875,0.0712742424257222,0.000455896265491995,2309.03007538309,460883.101190499,2274.68203765576,191110.355571179,4853.53510839164,2203915.88581461,0.104256296145538,0.00187145462308004,0.0000010565932,0.008666923,23.0202072763236,78.2547180691251,4,E,Major,-111.18092,3361.1646,95.32532,852.1343,-17.930532,349.39453,42.406223,261.57358,-5.854071,178.84447,16.562761,93.28492,-0.26538262,138.04156,14.96548,111.96991,-12.65037,100.5047,13.301671,104.29153,-12.218397,97.74654,9.48532,59.910755,-16.072495,85.95142,5.9429994,70.76127,-4.5554605,91.02088,0.09485698,101.73296,-7.2164807,51.39628,8.658554,64.03915,-12.435072,82.46645,2.034921,68.26027
Happy,90.0053514739229,0.33506107,0.08935703,129.19921875,0.131068340485356,0.00138759744258021,1964.30411370072,477904.828172848,2385.52036209344,140905.719168388,4491.57790409587,2480802.05060606,0.0763736357847563,0.00259436114927456,-0.00007919875,0.026817802,21.8815276030637,83.1785654699676,10,A#,Major,-76.79738,2201.642,109.01366,604.91504,10.507873,275.1157,34.418278,197.71915,2.296134,171.0511,17.013111,143.61746,-11.04489,150.72499,16.264559,102.450325,-18.088205,129.33458,8.098652,74.65089,-15.751428,86.10798,4.181267,62.815254,-16.318293,68.32575,5.0947604,66.89945,-13.806739,75.87523,2.9738362,54.10811,-6.125449,70.78106,3.5078301,91.19059,-6.772447,83.176895,1.4356282,81.87932
Sad,90.0053514739229,0.30286878,0.08885948,143.5546875,0.0863727697242037,0.000680969490000746,1770.39238893305,324095.538312369,2205.20382742209,155160.566232131,4124.67478352907,2028329.52362729,0.0650401456103302,0.00125112695062553,-0.00000063848205,0.016415523,23.9640323750614,75.4157315227564,10,A#,minor,-151.39644,3079.3608,101.46079,526.8722,12.555102,448.7694,56.764595,239.70625,2.7197025,165.99951,24.1386,105.39549,-7.58535,121.37743,13.191924,114.276566,-16.587284,121.53781,6.267917,100.79707,-14.222272,141.53436,1.9567834,69.97166,-4.217316,85.338844,5.655306,109.29735,-8.64246,105.7485,2.9832904,62.832935,-11.540556,65.10107,0.5104092,73.29821,-8.242218,71.07185,-0.7963436,97.70605
Sad,90.0053514739229,0.31938,0.08876444,143.5546875,0.0862757479157815,0.0010857905854336,2220.41014482204,575700.035414455,2204.97641990252,188837.330832878,4576.71931170606,2324278.16573545,0.110868432824994,0.00398646882486512,-0.00029483062,0.0135582965,22.9806860715683,71.3341995187257,9,A,Major,-106.024124,2207.371,98.3739,1005.96857,-15.667406,342.2574,43.943256,207.96898,-3.683175,218.29965,8.747009,366.6395,-7.103451,144.90195,0.41512385,116.44507,-18.946774,104.38801,8.441803,139.10208,-12.260509,119.30805,1.1228054,81.50485,-11.305508,83.20916,0.48823187,63.783226,-12.460774,59.25265,4.782114,58.351852,-12.428389,52.64428,4.8717394,60.87223,-11.575905,86.436676,-2.8694127,88.744484
Sad,89.9648979591837,0.26948583,0.099809274,161.4990234375,0.0936639896003435,0.00202784202995312,1945.95333340574,534986.994317269,2493.44657531897,213904.192682047,4776.22004788307,3609942.56648298,0.0536567540322581,0.00112417875006097,0.0013281282,0.023187118,23.9904672325055,70.3815113836099,7,G,Major,-180.55931,2200.223,88.143745,531.653,32.605762,411.42017,46.196095,269.41443,1.7363886,228.8254,12.056139,145.19066,-5.1927843,284.6051,13.35731,117.58545,-17.514084,112.17816,0.23007548,92.09439,-17.189512,88.31076,2.7568398,77.56001,-11.494095,116.622986,4.7680826,147.6294,-11.3966675,131.82927,2.4753876,116.60753,-6.3517175,99.306854,1.3834479,127.43584,-6.703529,100.21182,-2.327449,135.3026
Sad,90.0053514739229,0.32013693,0.09060016,123.046875,0.0796564943815999,0.00112919029548129,2052.19175560007,945684.891338176,2393.33917480065,422960.334796005,4358.99346808905,6025852.83013115,0.087201212680552,0.00289888096430457,0.0000073667247,0.014632085,23.8652252902217,85.7541260298706,9,A,minor,-145.81252,2246.1191,117.23674,643.18933,11.503585,876.9374,9.559836,285.5643,-8.0127325,169.89578,8.1942005,122.67665,-8.838769,126.87958,15.178076,95.71866,-8.19526,79.0502,13.339101,80.94073,-9.123524,84.28476,8.507477,81.267136,-15.515518,61.249413,11.312905,88.24135,-14.082312,109.96089,9.537169,80.0651,-11.637666,79.6892,1.1800994,97.89631,-9.350015,121.37281,1.369787,101.98275
Sad,90.0053514739229,0.27253035,0.08817879,143.5546875,0.0806642414326779,0.000893147869982017,1543.90425525748,242800.726251018,1717.06678675388,85634.2333158272,2966.89160307382,878133.961082093,0.0874665747114393,0.00287880409935656,-0.0000027131712,0.016187998,24.4497281737338,67.9033692622399,9,A,minor,-149.68387,2707.3738,134.72224,709.8206,-20.274439,295.81345,38.27759,171.4002,-4.3526487,142.98726,7.9117723,116.26308,-6.250143,97.676544,8.636401,149.9669,-11.426082,114.991684,5.3359046,116.93676,-11.943944,127.92442,-1.3251659,106.671074,-6.423059,101.91169,-0.592603,103.15558,-5.8570495,101.19968,4.3037257,65.857376,-8.258031,69.865295,-0.026736075,93.8952,-9.75737,88.29985,-2.5437295,136.54193
Sad,90.0053514739229,0.24737841,0.0908049,117.453835227273,0.0882559399165146,0.00153608850189132,1771.6851941684,202537.162064361,1836.24160887182,120171.819517357,3447.33418840276,774159.03810447,0.0848904093854785,0.00171232919104578,-0.0000008735577,0.020170752,25.8434598469508,71.0776185779398,0,C,Major,-143.52295,2332.9038,112.313416,631.75476,-30.599518,442.08118,42.81386,355.5105,-4.3364644,203.23393,0.26011145,197.91556,-13.84657,144.65553,4.981423,119.72948,-19.707289,122.49901,1.9348215,103.56769,-16.903622,189.22755,-6.8685126,109.84524,-8.974473,83.59228,-2.6764357,68.1437,-10.059268,63.29454,-2.0987625,67.24148,-11.244506,104.061485,-0.10465176,63.623337,-9.245433,96.26676,-7.024532,106.010574
Sad,90.0053514739229,0.27472308,0.09314211,161.4990234375,0.0572391051459285,0.000706462792873704,1839.61392173756,551166.823918537,1939.21714929504,187043.136732755,3765.06140479914,1946304.32332504,0.0900905984008254,0.00506914446830326,0.0000006270104,0.008366924,24.3675134637379,84.2247577020365,9,A,Major,-234.24925,7383.7915,85.759605,1975.73,-9.413756,1289.1578,60.003002,493.79382,6.0811853,296.1267,22.093222,387.25934,-8.898934,155.90579,7.3276896,136.71584,-9.132063,181.40926,8.483251,203.85846,-10.903485,239.679,5.157064,264.52396,-6.424896,187.56297,-1.993769,115.25337,-5.646381,179.82022,7.803431,234.23056,-2.212162,246.24846,2.6954257,202.02946,-3.0733578,113.01464,-6.2124076,134.17184
Sad,89.9648979591837,0.2626217,0.088939324,83.3543346774194,0.0708009622523156,0.00121842201141196,2052.04936183849,378861.126157758,2192.06734612472,141356.937304214,4301.45598538306,1831327.25007147,0.0964833669354839,0.00178958201152948,-0.00000060688905,0.012215295,25.9471015971724,71.3316416198203,10,A#,minor,-147.7875,2108.761,97.90094,932.7431,-6.1843333,390.9916,41.26362,279.59167,-1.4015489,193.4857,11.790162,194.30194,-8.913896,121.25911,5.508746,105.96361,-9.928462,154.42596,4.950093,90.411194,-16.60276,99.818146,3.6930468,92.62806,-11.152709,108.57742,7.234312,80.757256,-8.02772,125.090515,3.595053,110.11359,-5.3093166,95.32529,5.683675,116.07707,-4.9199142,119.94745,-7.5193434,120.34082
Sad,90.0053514739229,0.30921638,0.091906086,151.999080882353,0.0663948533989585,0.000502863376642473,2419.14863657924,665247.070739236,2312.31466207507,170607.829696295,4944.86654821302,2207769.24906967,0.116594434122711,0.00405412569245889,0.000003873287,0.008770279,25.9115327795465,69.7292483477804,7,G,Major,-160.26135,2772.2434,75.48733,975.9521,-0.7504302,382.87122,65.95868,277.86343,-0.059701923,222.3681,15.497867,184.12567,-7.4369254,147.46509,13.072062,120.99183,-16.841848,203.79898,13.001735,173.96204,-15.806974,128.98112,6.0161195,118.23883,-10.462165,138.90862,4.075327,148.75641,-9.852974,120.128334,2.009786,88.73379,-14.710319,102.054405,2.3036957,93.04858,-8.65187,81.897766,-5.508251,114.10232
Sad,89.9648979591837,0.28144994,0.08990778,161.4990234375,0.0696858051906909,0.0005661149304798,1935.25508424842,208538.523747048,2132.19574860466,104193.085919128,4174.00442918347,1298702.80104699,0.0919058719758065,0.00103108227081775,-0.000004383496,0.0099386955,25.1727776597336,78.865011568896,2,D,Major,-145.37323,2334.429,102.631485,442.1886,-10.64049,386.7175,36.50875,259.17072,-9.266708,182.09735,22.613798,102.64013,-8.549478,122.23852,11.269887,120.21558,-16.880476,112.21674,3.3437304,124.665016,-16.361788,172.44029,6.141622,134.55731,-6.934133,189.60063,4.9303217,152.16815,-13.660641,115.480835,-0.930385,88.84142,-10.73781,100.35444,1.2753739,98.96051,-6.718674,114.975365,-1.8317453,124.08478
Sad,89.9648979591837,0.28637066,0.09365527,172.265625,0.0979110290954819,0.00225878067944838,1132.54822197405,185964.84313264,1403.79633005839,111854.020700114,2168.46857358871,1047167.35548202,0.055956779233871,0.00104252023998185,-0.0000009883571,0.023774005,25.80152088077,59.7800420079231,2,D,minor,-191.36818,4964.3687,147.07118,764.0295,-17.171797,776.6588,36.547443,266.88864,15.579225,416.98013,21.537827,193.00719,4.5011935,159.00006,8.3977375,105.67719,-7.0598297,142.90532,6.02745,93.38008,-3.567464,100.51903,1.41978,89.62215,1.0556235,103.10742,-0.3428547,101.44772,-2.6821568,105.033,-1.9296359,115.23198,2.2180767,159.81784,1.8160771,194.89642,-0.51570296,155.92764,-0.869647,149.83647
Sad,89.9648979591837,0.25356194,0.08894158,99.3840144230769,0.104150206630017,0.00162589754372019,1515.0161388415,248625.389125374,1901.16973724119,189474.070786697,3164.65845514113,1894650.07764379,0.0649819808467742,0.000619351494256217,-0.000004853927,0.023394298,25.0016921962496,65.6154701699196,9,A,minor,-145.38272,2482.9277,122.1708,507.54303,-2.6960893,447.4704,41.160202,227.62039,-0.8996495,116.40145,13.227099,128.46371,-0.98340154,163.9819,5.8023252,133.59871,-4.349866,108.724,4.121957,148.54803,-12.007282,164.89046,6.3275332,157.02765,-6.341513,140.39462,5.800853,173.75061,-5.6452355,192.21278,9.910022,167.01251,-3.9173245,148.53185,5.8076873,160.08778,-1.1241927,167.1337,2.7873158,164.40302
Sad,89.9648979591837,0.26741055,0.08843788,161.4990234375,0.0800146180864774,0.000933190766871421,2307.81814874268,294150.341774279,2323.95641229421,138956.966586547,4964.70920488911,1536880.34646715,0.102435735887097,0.00164905637171464,-0.00002679338,0.015827544,25.7218997000677,68.502947030591,9,A,Major,-125.97495,1981.7527,82.588196,505.60736,-12.536337,420.43887,40.081703,224.5803,-0.35298538,120.85922,22.129642,92.20235,-11.81903,98.16782,9.720875,87.399506,-12.598518,96.109,4.119584,135.07063,-11.1475,118.9172,5.833284,115.79279,-12.137869,142.6923,4.4424586,104.8522,-9.601512,111.399,5.9994125,125.08355,-9.819094,125.430756,3.4073484,98.363594,-6.8231597,112.04081,-0.7237389,154.2473
Sad,89.9648979591837,0.2539188,0.08988464,99.3840144230769,0.0823907182698291,0.002067716205356,1545.99795600839,196863.314855926,1721.3447228152,82874.5347221082,3134.2257875504,952430.080523124,0.0800994203629032,0.00182440269405115,0.0006550093,0.018856114,24.9187164411301,55.5771226106977,5,F,Major,-166.2751,2909.6077,123.27295,806.51056,-21.234133,326.2749,40.600693,310.35623,-2.7020307,253.7291,9.497732,174.56271,-0.68158895,182.44617,-5.925757,109.04422,-9.547289,75.92531,-1.642399,100.17576,-13.500538,123.26656,-1.0058924,93.07052,-9.544932,129.78458,-3.257634,91.167046,-7.5057697,75.61295,-0.69397956,114.210915,-2.6051812,143.02194,-1.5187832,141.93243,-6.4952807,134.55312,-0.24706773,155.88725
Sad,89.9648979591837,0.24926676,0.08968184,172.265625,0.0854265889007153,0.000713598445798638,2189.9270682313,376792.722806211,2415.60146693364,209953.451513876,5005.3750063004,2713154.18998895,0.0786893901209678,0.00105620303332024,0.0000012694358,0.017433941,25.4172505796331,79.2208137491622,7,G,Major,-134.26663,1415.1937,91.969,625.54364,2.428927,367.70663,35.947235,270.48407,0.5876545,164.02817,11.356915,106.55331,-16.137829,113.78108,11.723937,159.0023,-21.046902,86.18891,4.677118,127.63128,-17.711266,102.93127,4.866015,130.28282,-11.661181,100.994385,1.5079491,180.04298,-9.47476,131.31824,2.9806514,95.43845,-11.166517,99.85713,3.525928,115.668526,-7.7129283,148.30305,3.860697,110.057884
Sad,89.9648979591837,0.2658874,0.092532046,161.4990234375,0.103449802241513,0.00284026470854853,1349.00123426948,234189.111153397,1761.12846124726,168121.916666826,2876.319140625,1612103.54685815,0.0506568800403226,0.000773913820423519,-0.0000009886774,0.03168297,25.0786065233436,61.9930161785386,10,A#,Major,-166.65062,2909.4167,124.228806,557.94885,-2.3953753,294.74457,39.00577,276.9302,0.46914026,188.58405,16.981787,130.60966,0.1267042,109.45373,5.8836613,113.15795,-9.037434,92.67436,1.4986142,94.42692,-8.175899,158.10692,1.178185,85.64866,-6.8952155,83.37584,-0.047407888,118.37012,-7.7132254,105.51306,-1.3794447,103.69174,-1.7195412,98.03721,-2.6042757,120.978065,-5.565201,143.38748,-2.119133,200.18463
Sad,89.9648979591837,0.26442766,0.09115688,95.703125,0.0888286640322002,0.00155628259591631,1590.15144926882,212649.945422698,1888.98965632003,163201.671002884,3366.37594506048,1374122.43019095,0.0685942540322581,0.000953622347669969,-0.00002262286,0.018945884,23.9263522746846,67.1862525989351,0,C,Major,-146.20323,1787.2157,119.88691,575.17505,-11.169349,529.2505,37.164173,269.69687,-5.1878266,173.50978,4.677128,128.35645,-6.0756407,152.4914,0.52820563,132.43756,-13.528582,79.834465,-0.04064371,100.29724,-13.337197,92.03795,2.4703135,94.89127,-7.647349,88.0483,1.4999862,116.15241,-5.1832743,86.89356,-0.097149886,119.33478,-8.308255,86.30989,-1.0011189,96.30852,-9.248649,77.51046,0.6889496,88.432045
Sad,90.0053514739229,0.29378337,0.09282151,107.666015625,0.0974577377523356,0.00137392810260395,1409.61508526789,239558.261123353,1789.35222251565,228442.667313223,2985.48113901897,1971974.48114521,0.0613602152921073,0.0010306980165471,0.00037208854,0.023094267,25.2166797612899,64.6034498020851,0,C,Major,-159.92323,2322.6768,128.82843,620.2295,-12.091034,721.6474,41.675247,333.59586,14.351096,185.65552,3.8686914,116.47565,0.01216144,224.59244,5.758594,99.57633,-11.442309,235.2535,3.5613425,216.23798,-20.939274,139.89973,-2.6784275,150.62732,-9.236564,110.41778,0.61132145,156.9911,-5.3724556,102.71018,-6.2260375,85.50716,-9.712911,72.92307,-3.829203,99.215935,-10.965242,83.651,-2.9067981,85.798134
Sad,90.0053514739229,0.26727536,0.09409284,99.3840144230769,0.119114979234711,0.00219371658421229,1561.68914217428,273309.503897242,2016.87986970791,219055.451525625,3405.26474113159,2344303.03851647,0.0617862806696544,0.00130501841109178,-0.0000050057847,0.034405418,24.81626739142,80.012298759616,8,G#,Major,-138.0046,2070.4568,120.49876,601.69775,0.9047238,451.71777,31.389404,293.7204,3.0161858,221.44148,8.838555,144.83487,-6.9330974,190.80289,3.941971,133.57718,-17.449091,131.98294,6.942634,160.39908,-15.057454,138.15384,-2.27316,145.3995,-12.271086,109.88933,1.0286974,126.93905,-9.906224,84.54762,-1.2511936,85.516594,-9.754977,104.21589,-5.1567698,105.41363,-4.504945,89.444786,0.6639697,81.905594
Sad,90.0053514739229,0.31785017,0.09848232,161.4990234375,0.0968237193957423,0.000977196617676121,2347.46538619675,512882.500262586,2483.12329466243,64719.1090258373,5112.27789941079,1575833.08452491,0.0880355854639541,0.00482812537169415,0.0000021077185,0.023529109,24.4504219473763,86.1437408211886,7,G,Major,-136.85387,2233.5205,76.797966,611.1043,10.077978,263.90616,43.625122,311.87494,-10.716413,257.46686,17.836166,224.58539,-2.7039726,147.48079,6.319257,150.71017,-12.510433,97.84085,11.491513,154.31828,-11.693844,198.02368,14.372193,161.12555,-11.956267,137.5137,4.202279,110.58674,-7.83062,103.23608,0.2017072,66.86725,-8.641971,63.767677,2.9436555,86.60565,-7.727723,116.33263,2.464894,154.60063
Sad,90.0053514739229,0.27479547,0.0932496,135.999177631579,0.0570280091679887,0.000761369226830317,1808.80629733602,253969.528987045,1798.54609844442,76585.9812651547,3569.82684466284,1038631.95163984,0.0996827998049394,0.00310742706449109,0.00012540343,0.00888174,24.5081813137859,73.3829899368071,4,E,Major,-184.61902,3198.159,113.4715,642.0727,-32.343338,422.46014,44.752254,590.09753,-8.819125,325.97882,16.110289,191.03986,-6.562738,189.105,5.513181,107.92588,-17.252996,115.48559,3.1548152,139.82314,-4.070535,112.82351,7.8589997,98.30476,-0.036335643,83.348404,-6.27859,92.894295,-3.6003656,91.42157,-4.123679,89.28184,1.2777314,84.59316,1.8272741,90.437325,-3.1814814,77.00217,-0.8496489,68.90853
Sad,90.0053514739229,0.21714576,0.091561206,129.19921875,0.0647198159895921,0.00086215692525688,1439.34257193564,405459.162184015,1834.87173202047,312385.797167254,2994.47043209553,2791616.42643895,0.0486751041801006,0.000468036532262654,-0.00000042116093,0.0110681765,26.5115320465249,61.0653900415705,7,G,Major,-222.02412,2633.7544,120.66087,1257.9723,7.2032228,328.93112,39.58616,579.33374,3.9868934,130.59787,5.312309,207.78241,-4.7511616,162.93094,1.5269868,130.81003,-16.286995,253.67735,0.28100026,96.57761,-14.775679,96.505875,-5.4551573,102.13635,-9.52716,91.64451,-6.5432305,69.76808,-8.962457,129.26176,1.8944768,112.563065,-2.689779,151.84845,8.470624,106.31794,-0.41126192,161.35645,-0.42747486,90.38397
Sad,90.0053514739229,0.33244213,0.09113709,161.4990234375,0.0968337946881371,0.000883979930224296,2014.9180662421,250146.924777473,1996.25323405627,75566.1552024779,4059.88078103842,741213.361165534,0.0958497227237555,0.00269186706002982,-0.0000007857653,0.023244394,25.8894317225659,66.5382216768157,9,A,minor,-148.60649,2147.5527,88.66297,525.4933,-25.819794,477.1888,64.879166,395.88196,3.529504,239.37187,27.153828,215.09901,10.077571,141.58577,18.520683,116.71689,-13.462788,176.2261,10.849562,154.20868,-5.154626,142.05849,3.957632,114.411026,0.23399673,111.759514,3.6230657,124.55424,-4.3481193,119.5945,2.3100471,101.43299,-8.016864,84.95727,-0.7904565,127.38548,-5.6941204,133.78949,-3.6668613,147.81339
Sad,90.0053514739229,0.28165853,0.09113371,161.4990234375,0.0582484588275432,0.000922744012635887,1775.34497585287,201367.555156257,2033.95616766818,90835.7406006799,3850.34444167929,1131227.46547296,0.0729651127643797,0.00120314080856442,-0.000021666372,0.008907283,24.7484946278233,75.9579290790662,9,A,minor,-180.68324,2297.1953,106.476685,471.1594,-11.090863,359.9136,38.828983,244.7383,-7.0527854,186.38795,17.850681,115.28703,-14.408766,175.23169,5.222517,123.115616,-12.626608,130.85999,0.43353972,117.30704,-12.443293,103.96133,-0.1574129,115.48215,-14.495502,120.000595,0.13119167,120.66401,-9.930665,90.85394,-0.59934634,87.421776,-7.4146075,79.8102,-3.904172,76.64338,-6.3930235,97.52481,-6.2612395,96.5656
Sad,90.0053514739229,0.2735385,0.090102196,99.3840144230769,0.0753345086748532,0.00181422381554491,2196.58445842506,325394.941930133,2121.61315585586,160011.454091638,4488.46206015645,1541724.32776068,0.117542407547717,0.00218038296587888,-0.000015789805,0.014108788,24.5631036239507,73.6934151139388,11,B,minor,-145.53261,5317.6157,89.3769,661.5802,-18.382717,610.35944,39.46296,294.84567,-6.260025,184.73752,18.273031,196.5166,-5.8886514,145.18774,1.818072,200.42616,-9.051997,136.41309,3.4045553,117.27077,-15.429817,108.405556,4.520002,151.0434,-6.006413,134.56232,11.022066,141.17111,-1.6356447,232.37378,6.1282744,185.00006,-4.406601,181.53711,2.7557015,197.33905,-4.4566817,172.60376,4.0029883,159.98508
